,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Working Capital/Equity, Current Liabilities/Equity, Retained Earnings to Total Assets, Total expense/Assets, Current Liability to Equity, Equity to Long-term Liability, CFO to Assets, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Net Income to Stockholder's Equity, Liability to Equity
0,0.0,0.40440887945973575,0.21314708049598288,0.33942836594564957,1.031014797011887,0.27983575372956326,0.2799739605678529,0.2786241629948014,0.1949768052437466,0.256702481999199,0.2508376079878172,0.047114287717181354,-0.047114287717183914,-0.23593256779473715,0.2609636279232764,0.26911502299954676,0.2576338984216937,-0.4298018017177558,0.21182099262953444,0.12779971245429883,-0.05879704364235535,0.7153919111348196,-0.4270606741935735,-0.05879704364235535,-0.1538451518009316,0.03150089346030624,-0.18356669968274494,-0.03474041668898256,0.30740571418348034,0.09467030148586997,-0.08849033271241992
1,0.0,1.0810973409906366,0.9331366337036139,1.1415008361077303,-0.07797745237561976,0.3643358953352884,0.3642377903007626,0.36286919093763503,0.7302316256387767,0.6743206448770693,0.6073508019503966,0.012582204809926485,-0.012582204809929042,-0.056785620204590125,0.681442832079577,0.6689925902751129,0.4632794116297818,0.14071992187676374,-0.5298484059593048,0.1915297202800794,-0.17673994364547818,0.5854080086783603,-0.433553873709625,-0.17673994364547818,0.24395647226586864,0.6565530048672232,-0.4116118096676445,-0.03474041668898256,0.7980860642991048,0.18695733764891234,-0.09628950837210551
2,0.0,0.143033967964696,0.12013804249593674,0.18648713516059673,0.2791310894801984,0.5668877287787581,0.5662231702189051,0.5648095018537669,0.06740312553654973,0.08739779608509428,0.03296841604371528,-0.4931457862119428,0.4931457862119418,-0.09595855604771034,0.09169453883819316,0.056925390751999254,-0.5574877912538434,-0.6252260447389025,-0.4557415579181855,-0.16947193016485304,-0.1922298961148483,0.13941556922120024,-0.7015299507988783,-0.1922298961148483,-0.10992908466926854,0.7780965484298122,0.017743123808157048,-0.03474041668898256,0.19821436815301352,0.06013439246676335,-0.1933877049767811
3,0.0,0.2849461133647212,0.31446049063225384,0.35246313233088433,-0.8255150178857,1.1260798787740287,1.1238514915421998,1.1223133995581585,0.2116168631766979,0.15229793261627003,0.14080266580802264,-1.2762444160901742,1.2762444160901727,-0.3134283520501438,0.14896814906414577,0.12210471350089992,2.2188611717851234,1.7744647942400886,-0.8284153381471601,0.474313138332249,-0.2642324384021511,0.6412659274332225,0.4652632116060925,-0.2642324384021511,-0.2706094501418792,1.2588923659495455,-0.7226985968139525,-0.03474041668898256,0.3620964877621872,0.06873857076252134,-0.3023120633920512
4,0.0,1.3929833888151046,0.8052492235912948,1.3170356662889942,-0.20546448299029457,0.38049034544700155,0.3803470631111404,0.37897486928563656,0.48340428052404294,0.47679854596445853,0.3190592773986515,-1.6661228136889785,1.6661228136889779,-0.3134283520501438,0.48353688564881525,0.3664082556592087,1.0047069798943793,1.785218321116313,-1.2721814090040295,0.14365962247999503,-0.318512184441549,0.8308780868374931,-0.8419942464214423,-0.318512184441549,-0.2706094501418792,2.0750413698940777,-0.7553757700437008,-0.03474041668898256,0.9332622279591478,0.1344337993153573,-0.34404709174321046
5,0.0,-0.05820869163184184,-0.1705151803080752,0.14129995259993333,-0.8255150178857,-0.3079373464633533,-0.30615538188149444,-0.3073743964022078,-0.3458246815731811,-0.3866552967513221,-0.3653580799065019,-0.9843925734502118,0.9843925734502101,-0.2500291595600574,-0.3860583103658613,-0.3919556025079924,1.8498538153055772,2.780054245161341,-0.5801856851340227,0.43211875051504167,-0.22733551884998893,-1.4759103154565258,0.01563730838479243,-0.22733551884998893,-0.2474266361378432,-0.8286466666835953,-0.6344309917598286,-0.03474041668898256,-0.1637038386182302,-0.0025580851435820233,-0.2662767056669426
6,0.0,-0.4037688084138259,-0.18131086256181123,-0.387911455511036,0.5558358822853905,-0.08301784235451375,-0.08186488440197714,-0.08313394486604533,-0.3014512328634827,-0.5757121890913032,-0.27953081273441743,-1.008899207584205,1.0088992075842038,-0.2639131819625993,-0.5697875702656148,-0.28919110972077805,-0.12213593314850416,0.43090282403915725,-0.6013909699485597,-0.07547977325288834,-0.23065190032566146,-0.031126899866205017,-0.8262504756951358,-0.23065190032566146,-0.2706094501418792,-0.6400864338030484,-0.2523398642641242,-0.03474041668898256,-0.06980633759880796,0.0110802234301538,-0.2694358532141825
7,0.0,-0.33642065405221544,-0.29425041196905793,-0.24452905773695746,-0.3162912691277805,-0.6558791424443103,-0.653124128872514,-0.6542657242495146,-0.32918465297385796,-0.4656641571086733,-0.3829636484490737,-1.3570049295953885,1.3570049295953879,-0.3134283520501438,-0.4651639711883527,-0.3910040680352465,0.35960945438949515,0.6410325209993099,-1.0243946335579108,0.02091181255055453,-0.28766681222807644,-0.18250847575033358,0.018211831140686537,-0.28766681222807644,-0.2706094501418792,-0.019228742292689286,-0.5561882867767641,-0.03474041668898256,-0.17919625678051607,-0.006318095455240131,-0.31149135881336387
8,0.0,1.1259961160472356,0.8509232931908558,1.3205115996632546,-0.6560152214293644,1.226734470491467,1.2242245940854872,1.2226641058489935,0.9715123043316107,0.9564951214005767,0.8142165025983866,0.2030656578104244,-0.20306565781042646,0.007251090353548192,0.9635579921619828,0.8217120435194996,-0.9480421370438223,0.3849673181097242,-0.3342583587191737,-0.27495356710483787,-0.132990700310377,0.4428462590970745,-1.044704008354174,-0.132990700310377,0.2914104746438503,0.895197172977678,0.3797308657539067,-0.03474041668898256,0.6375711370190787,0.1671034291521562,-0.05168465795481771
9,0.0,1.648745955483889,1.7237134033865793,1.9548701059679185,-0.8255150178857,-0.2532607755745572,-0.25163171869936396,-0.2528628990861741,0.6470313946412775,0.6658554383044396,0.4158900066481695,-0.4402337046756071,0.4402337046756045,-0.3134283520501438,0.6735039140867811,0.41564959680718927,0.906686049097933,1.2598881321546458,0.09511413188504061,0.2616863115233503,-0.11456599419151373,-0.048938361682952555,-0.2677553360674769,-0.11456599419151373,-0.2706094501418792,1.1057527207509867,-0.35791671821821164,-0.03474041668898256,1.3105671656868585,0.2483222157923624,-0.18438174294875415
